"Product URL","Title","Description","Price","Sale Price","Categories","Tags","Visible","Hosted Image URLs"
"tri-slot-desk-organizer","Tri-Slot Desk Organizer","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A compact 3-slot desk organizer for pens, tools, brushes, crafting supplies, remotes, and small workbench items. The sturdy 3D-printed body keeps gear separated and easy to reach without taking over the desk. Printed after purchase and checked before shipping.</p>","33.99","29.49","/home-organization","","No","https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/b49b2378-df19-4999-9d77-7dae763b66b1/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127212429_141_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/a7c90c8a-4c4e-48fd-b342-56827df9b5b2/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127212430_142_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/9f7e7e4f-5abd-41b2-aa9e-dce308b3713e/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127212431_143_64.jpg"
"orbitgear-kinetic-ring","OrbitGear Kinetic Ring","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A 3D-printed kinetic ring with an open gear-inspired form and a satisfying mechanical feel. Use it as a desk fidget, focus aid, or small display piece for fans of clever printed mechanisms. Each ring is printed after purchase and checked before shipping.</p>","21.49","18.49","/functional-parts-tools","","No","https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/a7c09730-729a-4ce5-9c07-0955739bd5c2/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127211259_118_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/c6bde580-3090-4b97-9f31-8943e91d514f/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127211300_119_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/b17a9828-847a-4018-870c-373cf0a347a2/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127211301_120_64.jpg"
"neuroform-brain-sculpture","NeuroForm Brain Sculpture","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A striking 3D printed art sculpture inspired by the intricate structure of the human brain. Designed with deep, flowing folds and an organic surface texture, the NeuroForm Brain Sculpture captures the complexity of neural form in a compact, display-ready piece.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Its layered shape creates a soft, tactile feel that makes it as engaging to hold as it is to display. Perfect for creative spaces, scientific environments, or collectors who enjoy anatomical or abstract art, this piece brings a unique visual presence to any desk or shelf. Crafted with precision, it stands as a fusion of modern fabrication and natural design.</p>","27.99","23.99","/decor-art","","No","https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/f5da595d-0a23-4e31-be5c-696086a8c5cb/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127211240_99_64%281%29.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/f82d9705-d81b-4f46-997f-8fc81e3085bb/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127211240_99_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/5c8083ef-50f0-469d-8fc8-54ab033f6856/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127211241_100_64%281%29.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/4bd92bae-a33a-4b03-bcde-82d1011c741c/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127211241_100_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/6c4234ce-f394-44e9-8d39-79353deda63c/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127211242_101_64.jpg"
"spireclaw-warrior-figurine","Spireclaw Warrior Figurine","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A striking 3D printed fantasy model designed with dramatic sculpted armor, angular spikes, and a powerful stance. The Spireclaw Warrior brings detailed texture and character to any display surface, making it ideal for collectors, tabletop players, or fans of fantasy-themed art.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The layered construction creates depth and dimension across the armor and body, giving the figure a bold, sculptural presence. Lightweight yet visually intense, it stands as a unique decorative piece—perfect for desktops, shelves, or creative environments where imaginative art thrives.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Crafted with precision, this figurine blends fantasy design with modern 3D printing artistry.</p>","21.49","18.49","/toys-figures","","No","https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/e85acdd6-ec96-45af-ad58-37e5a540164a/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127211203_59_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/4619f64c-7fd8-4a01-b7f5-2d5d68a5f9c3/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127211204_60_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/fcc29fb3-83f8-4c28-9237-9025213dbc6f/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127211205_61_64.jpg"
"serpentspire-articulated-dragon","SerpentSpire Articulated Dragon","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A beautifully sculpted 3D printed dragon designed with a fully articulated body, allowing smooth motion from head to tail. Each segment is individually jointed, creating a fluid, serpentine movement that makes the dragon feel alive in your hands.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The sculpted scales, angular forms, and elongated body give it a bold presence as both a display piece and a tactile fidget model. Perfect for fantasy enthusiasts, collectors, or anyone who enjoys detailed mythical creatures, the SerpentSpire brings a blend of artistry and motion to any desk or shelf.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Lightweight, flexible, and crafted with precision—this dragon is made to be posed, handled, and admired.</p>","30.49","25.99","/toys-figures","","No","https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/1eabc33b-54a3-4d7f-967d-28efaec013af/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127211146_41_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/10f66cc1-5fd4-48e4-8e4b-711145d89761/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127211147_42_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/435b3263-a42f-4ab1-a164-239c4db8379a/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127211148_43_64.jpg"
"geofacet-display-bowl","GeoFacet Display Bowl","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A modern, faceted 3D printed bowl designed with sharp geometric planes and a smooth interior curve. The GeoFacet Bowl brings clean architectural form to any desk, shelf, or living space, making it ideal for holding small items, accessories, or decorative pieces.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Its lightweight structure and polished angles give it a sculptural presence, blending utility with modern design. Whether used for organization or as a standalone art object, this bowl adds a refined, contemporary touch to your environment.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Thoughtfully crafted for those who appreciate minimalistic geometry and 3D printed craftsmanship.</p>","35.49","29.99","/home-organization","","No","https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/d6ae679b-d217-4e56-881e-9a3f45533ab6/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127212448_162_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/a9e1b0f4-36dd-46a0-bd59-d227a88c457f/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127212449_163_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/e61046c0-2390-47da-97cf-af8cbba2040b/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127212450_164_64.jpg"
"ridgecrest-mini-dragon","RidgeCrest Mini Dragon","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A compact articulated dragon designed with textured ridges, expressive detailing, and smooth segmented motion. The RidgeCrest Mini Dragon bends, twists, and curls naturally, making it ideal for posing, fidgeting, or displaying as a fantasy-themed d&eacute;cor piece.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Its sculpted body features layered organic forms that give the creature a striking presence despite its smaller size. Lightweight and flexible, it’s perfect for collectors, desk setups, or anyone who enjoys mythical creatures brought to life through precision 3D printing.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A tactile, display-ready creature with character and movement in every segment.</p>","20.49","17.99","/toys-figures","","No","https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/bd3e0340-84b4-45fd-939a-b20790ad87c8/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127211107_7_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/1f36aa24-5e81-460f-b822-9ef70f34fb62/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127211108_8_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/94060589-a392-4e99-9563-0145cc396d6a/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127211110_9_64.jpg"
"wyrmspire-dice-tower","Wyrmspire Dice Tower","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A fantasy-themed 3D printed dice tower built for tabletop immersion and dramatic presentation. The Wyrmspire Dice Tower features a tall, fortified structure with a spiral chute that guides dice smoothly to the base tray. At the top rests a sculpted dragon guardian, adding an iconic centerpiece to any game table.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">The wide base provides stability while keeping rolled dice contained and visible. Designed for RPG sessions, board games, or collectors who appreciate functional fantasy art, this tower brings atmosphere and utility together in one display-ready piece.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Crafted with precision, durability, and attention to detail—made for adventurers who want more from their tabletop gear.</p>","40.49","34.49","/toys-figures","","No","https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/eadcde2a-58c6-47c0-921d-679c76e5eefb/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127212418_130_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/d9ab2c77-17a2-4105-8ce0-c1d545b14a4f/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127212419_131_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/7c248a61-9bb0-468f-af84-241bd91399aa/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127212420_132_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/92ac5e8e-8106-438b-af4c-823d30fa0e69/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127212421_133_64.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/710bad31-2a21-471d-9b7d-cf2379d488a9/%E5%BE%AE%E4%BF%A1%E5%9B%BE%E7%89%87_20251127212422_134_64.jpg"
"wati6e4bz12tvnidus3va2rghkrfk8","Mystery Mini Critters Set(Please Go to Fill the Form to Select Which One You Want)","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A collection of tiny 3D printed mini creatures designed for endless fun, collecting, and fidgeting. Each figure features a unique character style with detailed shapes that feel great in the hand and look awesome on display.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">Perfect for trading, rewards, desk toys, party gifts, or building your own mini army of critters. These small collectibles are lightweight, durable, and packed with personality—making them hard to stop picking up and playing with.</p><p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">(Please go to fill the form to select which one you want)</p>","13.99","11.99","/toys-figures","","No","https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/f357b40f-c1d3-4567-9f9a-25829ab45a93/IMG_20260117_122022.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/d0fd6f72-72eb-4639-a417-1b542ccf0668/IMG_20260117_121930.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/db051fcf-e72c-4317-ad09-bf08be579f4f/IMG_20260117_121320.jpg"
"custom-45-rpm-vinyl-record-adapter","Custom 45 RPM Vinyl Record Adapter","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A lightweight 3D-printed 45 RPM vinyl record adapter for turntables. Made to order in PLA with a simple low-profile shape that helps singles sit centered on the platter. Each adapter is printed after purchase and checked before shipping.</p>","17.99","","/functional-parts-tools","","No","https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/192836fc-d699-4a7b-afe0-80d01ad4c3dc/01-hero.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/67674fba-6682-4b4b-8ea0-bb399222ca79/02-lifestyle.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/b11bb873-2f2a-4d90-bbff-08c2dd7ea45f/03-detail.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/4a8003b9-e9c9-42fd-86b8-30c305494451/04-use-case.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/9d734c17-6ed2-48b6-a946-d118991f37e4/05-material-options.jpg"
"wide-eyed-husky-desk-figurine","Wide-Eyed Husky Desk Figurine","<p style=""white-space:pre-wrap;"" data-rte-preserve-empty=""true"">A small desk-size wide-eyed animal figurine with a rounded collectible look and simple playful styling. Printed to order in PLA and finished as a display piece for desks, shelves, or gift boxes. Each piece is checked before shipping, with small layer lines normal for FDM 3D printing.</p>","19.99","","/toys-figures","","Yes","https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/2ec8e7c4-e59a-4282-b673-75b1671eff69/03-scale.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/83f7de24-fe96-4e43-be3e-a32cde3c3b34/02-lifestyle.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/322d8422-8fd9-4715-b251-c2721628e93f/03-scale.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/33d4b6b5-8448-4c4b-b826-027443e8f7de/04-detail.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/37bcfaa7-2f99-4155-99f4-5d16c3a23a3b/05-color.jpg"
"screw-set-m3-m4-m5-m6-m7-m8-m10-iso-4017-70851","Screw Set M3 M4 M5 M6 M7 M8 M10, ISO 4017","<p><strong>Screw Set M3 M4 M5 M6 M7 M8 M10, ISO 4017</strong> is a made-to-order PLA print based on the MakerWorld model <em>Screw Set M3 M4 M5 M6 M7 M8 M10, ISO 4017</em> by Jerryie.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Screw Set M3 M4 M5 M6 M7 M8 M10, ISO 4017 by Jerryie (@Jerryie), MakerWorld model 70851, license CC0, source https://makerworld.com/en/models/70851-screw-set-m3-m4-m5-m6-m7-m8-m10-iso-4017</p>","19.99","","/functional-parts-tools","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No","https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/29086a72-5248-499a-ae0a-0257764066d9/screw-set-m3-m4-m5-m6-m7-m8-m10-iso-4017-70851-01.png https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/9bb97e25-fc9d-49ec-9de2-01a7fb0db437/screw-set-m3-m4-m5-m6-m7-m8-m10-iso-4017-70851-02.png https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/fa5f718e-2de2-40ed-b995-1a2ef8e2dd01/screw-set-m3-m4-m5-m6-m7-m8-m10-iso-4017-70851-03.png https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/c0a1943e-a248-41f6-afdb-26c891ade519/screw-set-m3-m4-m5-m6-m7-m8-m10-iso-4017-70851-04.png https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/901544a2-ce95-48a7-9d10-2646a94c092d/screw-set-m3-m4-m5-m6-m7-m8-m10-iso-4017-70851-05.png"
"","","","19.99","","","","",""
"","","","19.99","","","","",""
"","","","19.99","","","","",""
"beautiful-rose-w-stem-international-woman-s-day-89698","Beautiful Rose W Stem - International Woman'S Day","<p><strong>Beautiful Rose W Stem - International Woman’S Day</strong> is a made-to-order PLA print based on the MakerWorld model <em>Beautiful Rose w Stem - International Woman’s Day</em> by soukup273.</p><p>Useful as a practical desk, home, gift, or hobby accessory, it is printed after purchase in your selected color: Black, Yellow, White, Red. Each print is checked before shipping, with small layer lines normal for FDM 3D printing.</p><p>Made to order in the Bay Area. Processing time is typically 3-5 business days, and supply is unlimited because items are printed on demand.</p><p>Gallery images are MakerWorld creator images and/or rendered previews of the actual model, not photos of this exact made-to-order print.</p><p>Care: keep away from high heat, dishwashers, candles, and small children where parts may present a choking risk.</p><p>Attribution: Beautiful Rose w Stem - International Woman’s Day by soukup273 (@soukup273), MakerWorld model 89698, license BY, source https://makerworld.com/en/models/89698-beautiful-rose-w-stem-international-woman-s-day</p>","11.99","","/decor-art","MakerWorld, Commercial-safe, Made to order, PLA, 3D print","No","https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/80899c01-69a6-4200-b2a6-c7018bd8aff8/beautiful-rose-w-stem-international-woman-s-day-89698-01.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/b25131a3-9f30-4883-92eb-06160b1f10bc/beautiful-rose-w-stem-international-woman-s-day-89698-02.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/fca8bb5b-371c-46cc-8cea-6ef9053f350f/beautiful-rose-w-stem-international-woman-s-day-89698-03.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/6168fb1a-a889-490e-8ea0-967bd7297252/beautiful-rose-w-stem-international-woman-s-day-89698-04.jpg https://images.squarespace-cdn.com/content/v1/6914262184e7d41fe3ac8966/1695d279-374c-48d0-86d1-98bfffe9039e/beautiful-rose-w-stem-international-woman-s-day-89698-05.png"
